CODIGO-IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;SG_UF_PROGRAMA;NM_REGIAO;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA
23001011038P2;HISTÓRIA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011039P9;ECONOMIA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011040P7;CIÊNCIAS FARMACÊUTICAS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011041P3;CIÊNCIA E ENGENHARIA DE PETRÓLEO;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011042P0;MATEMÁTICA APLICADA E ESTATISTICA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011043P6;FISIOTERAPIA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011044P2;ARTES CÊNICAS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011046P5;TURISMO;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;PB;NORDESTE    ;JOÃO PESSOA          ;ACADÊMICO   
23001011050P2;PRODUÇÃO ANIMAL;UFERSA;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;RN;NORDESTE    ;MOSSORÓ              ;ACADÊMICO   
23001011051P9;ENGENHARIA CIVIL;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011052P5;ARQUITETURA E URBANISMO;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011053P1;ESTUDOS DA MÍDIA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011054P8;NEUROCIÊNCIAS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011055P4;ESTUDOS URBANOS E REGIONAIS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011056P0;CIÊNCIAS CLIMÁTICAS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011057P7;GESTÃO PÚBLICA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011058P3;DEMOGRAFIA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011059P0;SISTEMÁTICA E EVOLUÇÃO;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011060P8;EDUCAÇÃO FÍSICA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;ACADÊMICO   
23001011061P4;CIÊNCIAS FLORESTAIS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;MACAÍBA              ;ACADÊMICO   
23001011062P0;DESIGN;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011063P7;ENSINO NA SAÚDE;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011066P6;GESTÃO DE PROCESSOS INSTITUCIONAIS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;FUFSE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;FUFSE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UECE;UNIVERSIDADE ESTADUAL DO CEARÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UENP;UNIVERSIDADE ESTADUAL DO NORTE DO PARANÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ARARAQUARA );RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERN;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UENP;UNIVERSIDADE ESTADUAL DO NORTE DO PARANÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UENP;UNIVERSIDADE ESTADUAL DO NORTE DO PARANÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;FUFSE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERN;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UEMS;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFTM;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UEL;UNIVERSIDADE ESTADUAL DE LONDRINA;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNIMONTES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ARARAQUARA );RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFU;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;IFES;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UPE;UNIVERSIDADE DE PERNAMBUCO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UEMS;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UEMS;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UENP;UNIVERSIDADE ESTADUAL DO NORTE DO PARANÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UENP;UNIVERSIDADE ESTADUAL DO NORTE DO PARANÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNIMONTES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UPE;UNIVERSIDADE DE PERNAMBUCO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UPE;UNIVERSIDADE DE PERNAMBUCO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UECE;UNIVERSIDADE ESTADUAL DO CEARÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERN;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UENP;UNIVERSIDADE ESTADUAL DO NORTE DO PARANÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNEB;UNIVERSIDADE DO ESTADO DA BAHIA;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERN;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNEB;UNIVERSIDADE DO ESTADO DA BAHIA;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;FUFSE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UECE;UNIVERSIDADE ESTADUAL DO CEARÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;FUFSE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ARARAQUARA );RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UEMS;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;IFES;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;USP;UNIVERSIDADE DE SÃO PAULO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UENP;UNIVERSIDADE ESTADUAL DO NORTE DO PARANÁ;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UEMS/DOURADOS;"UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL ""DOURADOS""";RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UPE;UNIVERSIDADE DE PERNAMBUCO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERN;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UEMS/DOURADOS;"UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL ""DOURADOS""";RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNEMAT-SNP;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE MATO GROSSO - CAMPUS DE SINOP;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UPE;UNIVERSIDADE DE PERNAMBUCO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERN;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFTM;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UNIMONTES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UPE;UNIVERSIDADE DE PERNAMBUCO;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
23001011069P5;LETRAS;UERN;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;RN;NORDESTE    ;NATAL                ;PROFISSIONAL
